Number,score_0,score_1,score_2,score_3,score_4,similar_0,similar_1,similar_2,similar_3,similar_4
12504,0.921378968880615,0.921563484294306,0.926238924732685,0.926423759970967,0.93831025584267,14107,11181,15219,16585,14158
12503,0.93168624966054,0.93611099540192,0.937816127348664,0.940372284323605,0.942643615442183,11757,9141,12089,12717,12596
12502,0.928381069678153,0.929239013652344,0.934698395949048,0.938510345868556,0.948388303490626,13822,11947,11755,4612,9458
12501,0.892327046381819,0.892528998824417,0.895017400442317,0.900653732566057,0.902652819356131,5042,1285,9784,12884,11624
12500,0.94669237336445,0.946776985509858,0.946943097561728,0.948771533552563,0.952241646811494,10809,12671,11937,10492,13443
12499,0.837594437908152,0.840472909206933,0.842411638243103,0.843206837353358,0.845164996104192,4441,11103,4968,2944,10549
12498,0.970265402147483,0.971903117380888,0.972489188096568,0.974512649200214,0.976650460337892,12558,11908,12552,11106,12689
12497,0.848995462422963,0.850254724024366,0.862937186937637,0.864462770802478,0.897752684685529,9983,1432,3836,5932,4816
12496,0.884315378802695,0.888506831042914,0.890180715012046,0.910816422072232,0.913907024477438,904,13989,11346,14130,12187
12495,0.892907011341672,0.896664862109556,0.897973235063706,0.909494284385391,0.917493518189661,15422,947,9842,12823,12468
12494,0.89245039821364,0.893211070074974,0.896417299167453,0.904994250530107,0.913456792377574,14260,11041,543,10333,8046
12493,0.928876307032784,0.931865138395211,0.936531267363808,0.939206385263969,0.942349928414957,4221,1518,5760,6582,3369
12492,0.911608064300133,0.914424451392257,0.91698937845932,0.925782629495806,0.938125355313257,9602,11500,271,10212,15656
12491,0.937288760837247,0.938991384268833,0.93903802702228,0.939853746801634,0.945302991370776,14024,4785,12928,9134,15268
12490,0.893165992393653,0.894573303157262,0.894612723951686,0.900000916553366,0.901329315256908,2766,11895,4150,15514,3229
12489,0.985367396907983,0.985367396907983,0.985367396907983,0.985627349380166,0.985794879637154,13019,13017,13016,11678,12335
12488,0.849673831169753,0.850722784283804,0.854042302876352,0.873652612827081,0.882288707321711,9273,10866,13011,15028,12256
12487,0.892891783509101,0.89400982344357,0.894680953384875,0.896243559726603,0.90026595550517,16100,11652,3531,9965,2860
12486,0.889407155065497,0.889478703168427,0.891048245161471,0.895000046011915,0.897294333483528,9249,15515,8114,14360,12097
12485,0.831767363395364,0.833974307502965,0.834996007940409,0.835601995540436,0.844115156837289,3269,7410,5770,5636,11675
12484,0.988768912689654,0.988779365939399,0.989554262797313,0.989683940201815,0.990278107891288,13016,11678,11631,11684,12521
12483,0.803432257666846,0.80505535362872,0.805904778310716,0.809945107413293,0.82597244366346,9418,11441,14903,10880,2291
12482,0.793390940367009,0.796386379075754,0.800044114143414,0.802092231120387,0.821291270461156,3421,4933,8553,16243,513
12481,0.882351587672494,0.88526367325773,0.887812616049526,0.888003629863387,0.901712146163267,556,6073,9030,14693,3860
12480,0.905976429287045,0.909741961770909,0.910212644613082,0.914651541752605,0.924581686881563,1521,8233,8810,14972,6254
12478,0.87949574512461,0.879792500877342,0.885870376445479,0.886189253821056,0.897809983369544,7321,5476,3321,13060,8494
12477,0.91959856595379,0.919769377438773,0.928015776504109,0.931084967282697,0.932810144986206,11499,13344,10241,10427,13722
12476,1.0,1.0,1.0,1.0,1.0,17186,16112,14058,14040,11957
12475,0.911925680795845,0.912251714053868,0.912853185629986,0.913124298463919,0.914826866356556,4680,5132,6254,13287,13740
12474,0.910095428503391,0.911261880110473,0.91428641330049,0.916754864706737,0.91859951912022,1539,15350,14621,14879,15221
12473,0.939965380563668,0.950880672748199,0.951448341480188,0.960485117559137,0.965045541386912,13803,14001,12415,13160,11695
12472,0.882833242396048,0.883449943395364,0.883635184099299,0.885863544970335,0.897430579245119,7017,4180,9371,16186,4237
12471,0.968705296158129,0.969653906599885,0.972033495728106,0.972709241443316,0.973930840849503,11730,12449,10983,13148,10364
12470,0.960490300504531,0.960529860325537,0.961300998132568,0.9614042565611,0.962282069230229,12552,12654,13513,13346,11161
12469,0.964468032926797,0.964677476110924,0.966243206721842,0.968061357992267,0.97325689268115,12014,13050,12914,11841,12826
12468,0.91565856541277,0.917493518189661,0.92501815051788,0.928209850117898,0.94610158255424,12823,12495,5525,947,2857
12467,0.906049762757158,0.907367386169346,0.907532987114938,0.915204833402918,0.920991685077859,2653,5880,3596,12424,6506
12466,0.913879374582294,0.914770522650439,0.915869188154621,0.9160866560958,0.932900551384777,7187,3853,2963,3932,4361
12465,0.913362092426807,0.916347710738303,0.920794112370599,0.922725130400539,0.93189901723744,15799,16232,7838,17007,15225
12464,0.824431663893591,0.826403835815155,0.83177875241177,0.841450140713738,0.851278487951793,8681,11098,803,11092,1648
12463,0.861783360132848,0.863905328923607,0.867767951074794,0.871943580774477,0.882644914567666,14318,3251,1840,13186,16229
12462,0.88888232331101,0.893450984137944,0.89572242631433,0.908237814180564,0.910957700560599,352,12776,2602,4135,6108
12461,0.909321659068371,0.909625207879376,0.910164447319809,0.911539484583629,0.912026583491053,14479,3887,10397,2272,1102
12460,0.934254922708717,0.936426953328753,0.939074730838789,0.939644940317894,0.947608658618833,11427,10233,6828,7295,15177
12459,0.909239136485537,0.909399836052483,0.91140708744714,0.91201447302835,0.915483821990805,8270,9757,15433,3353,4583
12458,0.886640293490522,0.888442767311549,0.888685041172071,0.892402767403869,0.893735950938814,12141,6951,6875,5024,14072
12457,0.910637853882326,0.911033635496019,0.914586532847672,0.918252661040673,0.920565820845178,13921,9137,12393,5919,13379
12456,0.92513606623811,0.926892921133002,0.92717636320395,0.927988163865304,0.929994838657185,4618,16750,4448,2888,15584
12455,0.901720224503186,0.902823204091143,0.903383407213795,0.903900237823105,0.918031180219788,14747,10175,4071,7042,14776
12454,0.891612102111731,0.893245093292815,0.895872616187227,0.896763553041466,0.900453622162373,4780,1933,5876,3812,9980
12453,0.927775993972677,0.929261079705544,0.936736918625444,0.93810911321358,0.952585352355752,2265,15189,3603,5021,14508
12452,0.836286900374013,0.843728255245675,0.845448326499572,0.84745495072734,0.860795370472335,1593,2831,16691,12301,9977
12451,0.969327311414116,0.9696525815281,0.970501142578173,0.970662684120355,0.977328727288358,12602,12875,11891,12130,11952
12450,0.903449636407401,0.905770849095187,0.90630244806282,0.90852311110726,0.91652025561506,12823,6598,11565,5449,2553
12449,0.974538366599116,0.97741983863787,0.977921205283073,0.97858182354897,0.982047448778003,10364,12335,12132,11706,12778
12448,0.828078063193813,0.829637483849956,0.832440867646745,0.834057446012844,0.83866468077923,15645,12381,7637,7657,3437
12447,0.89079743057677,0.891175290688566,0.892275380030765,0.892595352613346,0.914579474206496,5585,16085,6404,8798,11737
12446,0.927399761515548,0.928345703859235,0.932035521478334,0.934403653072743,0.938959400903588,1941,4805,10292,13127,5039
12445,0.876170148511294,0.877114812830814,0.879298004479808,0.88609710124268,0.886495796236985,10640,1194,4885,10355,13476
12444,0.88096988488985,0.881259655190701,0.88177968030205,0.882838806397456,0.895460304642909,15180,4129,4212,1381,14087
12442,0.897305243293442,0.897717009706028,0.903090666951607,0.903404945165381,0.903468501437506,9426,2868,13167,8543,12115
12441,0.90000829130585,0.905288709285602,0.906808246100524,0.907600387132312,0.920564863758426,4195,1396,10732,10446,13185
12440,0.900538753147291,0.90890438252539,0.909232555976995,0.914391779125893,0.916432922396394,8448,12555,7391,11493,8777
12439,0.819630597780733,0.832978792219889,0.83320252672172,0.839238694388162,0.841977106521838,10173,10094,16792,16568,16094
12438,0.829785200464967,0.83141409318678,0.833592450888831,0.836566511584652,0.847613332441854,14898,9474,8426,5870,10883
12437,0.855014302542751,0.855656022876973,0.86616005421623,0.866376461899082,1.0,3921,3730,1805,11570,12436
12436,0.855014302542751,0.855656022876973,0.86616005421623,0.866376461899082,1.0,3921,3730,1805,11570,12437
12435,0.921226882523155,0.921673718508629,0.925991654626204,0.929206985200434,0.944074252709583,11929,1417,13241,14219,13287
12434,0.927012834505076,0.927080677114394,0.929768151149911,0.929914074440679,0.932458292644897,1998,7848,6204,14744,9121
12433,0.921157617583528,0.922091504149948,0.923019272311337,0.93144996189715,0.936013516920874,9412,14852,3419,12170,3316
12432,0.851763370624269,0.854557699595723,0.861092487538124,0.866284557152691,0.886239212310334,5229,3637,12216,10309,2780
12431,0.75162838069443,0.7609200844429,0.761460804079051,0.762773426736009,0.765558754599843,13427,16439,12383,12582,13253
12430,0.83412501183171,0.834370015085952,0.837968822500048,0.842550239469456,0.849263520537735,3052,3753,7164,13255,7218
12429,0.859477621912501,0.859694305043914,0.867207916495195,0.868649957475822,0.879537278265475,5445,7414,10911,3312,15494
12428,0.926977938308303,0.927547471010608,0.92780570697391,0.929964781414997,0.935390521699845,11743,1932,12329,2611,3069
12427,0.915768283400958,0.921178300195015,0.922334013114084,0.922668316228159,0.929307792458835,16750,9247,1716,300,4957
12426,0.902721822864424,0.902767747246072,0.910621550355715,0.910935717014212,0.91205841022174,8610,13677,10349,10126,12648
12425,0.874162769890808,0.876460363460636,0.876627725727163,0.890472505823217,0.91177294783092,15966,1358,6187,5380,12160
12424,0.934242695027528,0.938651459183351,0.938899896639753,0.939146408475388,0.939644922140692,4857,7718,3596,4029,1050
12423,0.923167374452108,0.923970472588673,0.925675654970133,0.941000468315466,0.9426687176581,3988,2028,13036,1802,13332
12422,0.920473259523745,0.921065527269832,0.925290080618859,0.928869671115744,0.939877410989947,6127,10191,2738,13884,14080
12421,0.98709051937761,0.988203061514604,0.988322191926796,0.988371604065525,0.990450320262697,12314,13084,11674,13385,13226
12420,0.846692904665001,0.852550495796221,0.864735191546177,0.871345678160939,0.877751166647612,13276,6458,6456,5939,7494
12419,0.836882368464778,0.838170221431846,0.843194311557029,0.843915977972002,0.847532192209272,3816,11503,884,4705,1350
12418,0.911523191292682,0.913606616756461,0.913862314102467,0.915873205105669,0.924807692186021,16389,7664,9315,13187,4917
12417,0.898740265792123,0.899685783964558,0.900557997796846,0.902276889875996,0.907722033899106,11304,11258,7059,12353,9533
12416,0.900996891479218,0.9049007544582,0.905427994753987,0.906201669672612,0.917610869460518,3485,2159,8888,4227,1301
12415,0.965456934281015,0.965637582441428,0.965941846128751,0.971816812040023,0.97542150499954,13360,11567,14756,11695,13160
12414,0.992769761866578,0.993141801049425,0.994103587326492,0.994961718197169,0.995480337902667,11970,12824,11744,12268,12182
12413,0.852684226598144,0.8536771681694,0.858619074999902,0.861833701008595,0.865770442502817,13966,12679,3453,9652,14744
12412,0.83391432545229,0.839418923073846,0.849344831805104,0.850415586261146,0.87701804596542,9398,7395,13094,2549,11228
12411,0.816482506847607,0.817738332681927,0.818670260199557,0.822509643170898,0.825513087898912,1349,4459,366,10890,13576
12410,0.840393612582373,0.845148296264552,0.845352882142294,0.852537354724337,0.856631565783589,7618,12068,1936,1466,7009
12409,0.747689931247362,0.750733296977587,0.761693530112777,0.764763574347758,0.785721728363499,12893,13024,6164,13684,2497
12408,0.8631331286162,0.864088289304318,0.869142395333898,0.87073110992563,0.88893203039524,4588,13378,11556,11653,12072
12407,0.842310580986807,0.851540246227679,0.852516736370358,0.854668046813661,0.897301007014814,12067,6105,7905,9034,9478
12405,0.895547309979207,0.896723580276522,0.898534064783628,0.899706879278361,0.908552133830198,6669,8415,4464,3018,9192
12404,0.854502375466683,0.855189262259978,0.857720749194865,0.858288523289782,0.860728614863204,14563,1096,16695,10741,7315
12403,0.887455174292491,0.887503834400019,0.888822807686377,0.891760590911011,0.89965150949382,11179,6625,12465,3567,9545
12402,0.80153006889827,0.80469739838179,0.809714169446184,0.815440361166128,0.82441027731523,1016,12048,12277,7639,7119
12401,0.804204007842797,0.805261483637905,0.809988375352039,0.813148404764874,0.817284990034548,6211,11899,12993,12400,5600
12400,0.892547808130465,0.89455257914382,0.896580082029543,0.89738865722819,0.909610553059677,2331,13179,9491,11620,4934
12399,0.929351857607805,0.931919400482119,0.932636570412471,0.934834898411883,0.935831908963554,8183,15850,11578,15527,8100
12398,0.715307243526757,0.715445125377945,0.724490667403373,0.734684804141595,0.753683774914216,3141,8128,5154,1794,9862
12397,0.838298661967302,0.8453132806538,0.850167636465231,0.864131738467586,0.878833381713464,14891,1930,5011,4036,12600
12396,0.975376078291614,0.975405103864545,0.975566386340025,0.976592970476636,0.985751014674198,12182,13491,12414,12959,12569
12395,0.919224904335791,0.919357992342755,0.920331657761604,0.927430139546719,0.928589174312116,16129,11658,8646,15791,14621
12394,0.904303484436519,0.905769109263352,0.908779773108334,0.909825189740596,0.914584710872987,7957,11637,14877,11547,7851
12393,0.921658573713471,0.923329259895097,0.92388701254854,0.924000454243731,0.925320431257499,16353,3017,9173,15387,2956
12392,0.905225828867878,0.905762784284068,0.907517635828085,0.909623608465655,0.911569982580553,1214,3867,12153,6816,7959
12391,0.881098620817481,0.882486865685526,0.883430282991608,0.897056202441,0.906336393697609,528,11074,16405,7095,1758
12390,0.910115757938209,0.910674241055628,0.914399759841018,0.914803900052727,0.918525802403688,9277,4364,645,2637,3013
12389,0.902037642487267,0.90235389124121,0.905130743471185,0.90672977069295,0.906967984678536,15351,9768,15793,15515,11196
12388,0.795448852398046,0.796785841286413,0.797621358219357,0.798179828160976,0.855471329082837,16484,7562,2425,8657,7048
12387,0.928428228347686,0.930785621319695,0.931671667831996,0.932522533522684,0.944545239372753,15516,1779,7240,5695,4786
12386,0.768832196596464,0.773700070101476,0.779617229503656,0.780225872109726,0.781085476136435,474,4735,13795,9296,12650
12385,0.88503679330403,0.886567128308758,0.891727352774966,0.893586574651131,0.898003639022864,8590,13869,3758,3757,3969
12384,0.844483641696523,0.844946149343968,0.845858933100386,0.848824723047161,0.850418980891486,2944,10627,12416,9627,10549
12383,0.861731676204112,0.862141696358982,0.863514398119525,0.866542676836895,0.870325781790694,493,16760,8993,14695,13427
12382,0.902675014921102,0.903385618837809,0.903562330969133,0.905191954129888,0.917439293727954,11277,13205,13442,8355,13470
12381,0.929926900684043,0.93004925544095,0.932346040274113,0.942441568516163,0.949339578776784,11956,7637,13822,4174,5749
12380,0.902283251804023,0.90278964318813,0.902931909773609,0.905633575893363,0.913318105492634,15868,15838,1970,16583,11680
12379,0.977388670448381,0.977453234621728,0.978031421515485,0.981931687940381,0.982820159612671,12212,12778,12520,12521,12543
12378,0.789240121301899,0.789614841966052,0.797878478851605,0.79933097190536,0.807223241755088,3211,2735,4012,11983,2948
12377,0.931637175667143,0.932380888826833,0.93269665259173,0.939958902920976,0.943263621242501,11915,10581,13744,12590,13152
12376,0.930076116660602,0.932591785112847,0.933752664132219,0.936969267913386,0.946087348070659,12460,15567,12026,14643,15177
12375,0.915704467442501,0.91613252438128,0.91794399995192,0.918813490321057,0.922745926442348,2117,3697,2513,16064,2334
12374,0.909001170726087,0.911511563647045,0.912353070937368,0.913559651013013,0.9240244938479,7636,4029,3368,1050,1670
12373,0.876843663239317,0.877649927887574,0.883302568841035,0.894498364177089,0.895858556083458,2565,13397,1367,16567,16160
12372,0.841368015997488,0.842667320851242,0.852364431990769,0.85271962588602,0.863508888764078,10008,5845,13940,14681,4636
12371,0.899859370800681,0.903350847213438,0.904064607293135,0.90676318357409,0.906995594174789,13248,3041,5012,10305,2506
12370,0.884750970701565,0.884855200620636,0.885172471034489,0.885593132028902,0.899148354653877,1932,15079,15607,1378,1651
12369,0.766957174805729,0.768446978157184,0.774913718420697,0.77686451901363,0.781320095564793,8332,2676,2239,179,16907
12368,0.840319433414164,0.842759622082273,0.848138257110464,0.852726466035051,0.860909819473237,12990,1900,906,15469,1674
12367,0.779639857314848,0.788794017378213,0.794170636427079,0.804449668204791,0.836442245027291,15379,758,14046,822,23
12366,0.893067937272869,0.893278672627459,0.894325942295369,0.895015248147999,0.922644920981345,4362,8833,2929,5917,3650
12365,0.892559316183762,0.893729712217033,0.894632266164752,0.894693787850698,0.900477036080686,9216,10446,12441,5252,15643
12364,0.925471911750175,0.92624977400605,0.928957653029927,0.92950997936756,0.939190202364632,15908,4957,16316,15715,3580
12363,0.915733431848616,0.915761886159321,0.916392583646756,0.919521350110251,0.929651736728298,8751,1998,5170,15555,9696
12362,0.759757941110096,0.76578250882197,0.76911865438332,0.790271261009344,0.799419801095708,250,12603,1582,12244,10104
12361,0.81998053951068,0.825319407370897,0.832240674379688,0.834704269805631,0.839491833352187,8630,7923,15692,17023,3313
12360,0.896746110420271,0.902329506460131,0.905129540787496,0.913948547231288,0.920081477015026,3956,9501,5127,16691,15794
12359,0.927614065332268,0.9281953509804,0.928387744536994,0.92949894345698,0.948296859793819,4892,13241,16561,7547,5750
12358,0.93445860640928,0.935790953181535,0.936020069854604,0.938294358043467,0.94244367404429,12875,3760,13419,12805,12130
12357,0.917217431265721,0.918107413915625,0.918352931700276,0.919256130334965,0.926491503166612,15519,14286,4836,2272,11618
12356,0.75844607967966,0.774802307552953,0.779511764027182,0.781372534717223,0.821659621815354,233,45,14963,10999,747
12355,0.910635537439593,0.910714470947785,0.911185398432944,0.91233818149517,0.913536337941275,7503,16289,4979,8719,3386
12352,0.904120441954417,0.906218328070325,0.908130436314401,0.908143838743323,0.915229662544217,14976,1095,14515,3196,7324
12351,0.915198194898429,0.920222550266096,0.923502950157865,0.923686839549359,0.932397460551149,4957,10440,10351,11623,13614
12350,0.833834258541273,0.839106080938599,0.840708508129852,0.842920197208075,0.862868797731522,10299,4406,11382,3597,13913
12349,0.863030127952884,0.866305797246079,0.866430264145488,0.86972870733782,0.885249038051459,15347,12904,13782,1840,5707
12348,0.921279078307422,0.922234646858319,0.928142146527108,0.929213174766555,0.93052292232361,5917,5749,15738,4178,5021
12347,0.905723037875134,0.90575545759775,0.90646473284723,0.906619368806308,0.917292601143846,15072,12072,5494,6460,11215
12346,0.861137905553594,0.861918510216337,0.864276330584987,0.86548015680396,0.874134721663287,11400,15598,4219,11819,6513
12345,0.91341025878606,0.918795833680048,0.927988410223689,0.932578178791728,0.937006338308484,12453,15189,6157,3603,3830
12344,0.904408205098229,0.907965723905745,0.91504505598931,0.919863124970198,0.923361902668246,6754,5256,5127,11633,13224
12343,0.888263435746704,0.889011337802503,0.889423115336882,0.893474030537725,0.902272434524772,4029,12971,13364,1933,6982
12342,0.872934587841628,0.877845647902085,0.887000687305091,0.888010193766602,0.8904719727773,14182,12422,6127,16148,14080
12341,0.821904167887042,0.823056095039054,0.832096832893944,0.832783871499204,0.835432152979791,8872,12770,1245,12199,3578
12340,0.86885002192224,0.870873463821332,0.871645042885374,0.874713520027904,0.877618184620359,5241,12490,3775,2524,12691
12339,0.910856310735058,0.911878895092092,0.912943451010415,0.915540589441201,0.920768205985802,568,4583,1291,4215,8529
12338,0.888821162428516,0.898346421583827,0.898697947611964,0.908085275300684,0.908616907516934,9491,13179,13175,3892,11851
12337,0.906953301779645,0.908186792924538,0.913511686396952,0.914872373093209,0.915183037473329,9757,10147,6490,2733,15057
12336,0.929379219378308,0.930064459664696,0.930702795139084,0.934820069049612,0.93517115009181,9016,15785,14879,14348,14765
12335,0.997558470434018,0.997558470434018,0.99779465694599,0.998030985602098,0.998499267165811,13017,13016,11631,11678,12132
12334,0.780044780076881,0.782065439551935,0.784906466149915,0.78611699928818,0.797467288955093,1871,12010,12075,5605,12650
12333,0.871981334866099,0.877182308358444,0.885640527873881,0.886521270491508,0.894429924509581,13636,13674,813,8370,169
12332,0.915290470987266,0.917510965922732,0.917684775126534,0.92073576380118,0.922742193142801,12601,15772,2272,14748,1108
12331,0.922016604335174,0.925127671968211,0.926829305046888,0.927703907405469,0.936673850312911,10556,8695,11598,9481,8132
12330,0.924542476811996,0.92534983770272,0.929054309277041,0.929407062680283,0.930697005807753,3068,1783,2482,12329,3085
12329,0.937022490827289,0.937381447587496,0.937521423990468,0.940846616891404,0.942679121791274,2782,466,12852,3085,2852
12328,0.860754875162956,0.866239006282384,0.871454810628719,0.878168109239839,0.880856399649488,15702,12323,10856,5864,11512
12327,0.803749737844939,0.804669317883898,0.811138121442184,0.811596383003315,0.816174922733632,241,44,8074,12693,11563
12326,0.977182251753525,0.979294188982526,0.979364629892409,0.980047014696332,0.981334387330728,12552,13557,12320,13346,12268
12325,0.963073074358807,0.963081092795851,0.963282094294594,0.965997105120736,0.969835252115308,12052,11674,13385,13226,12421
12324,0.906310314930225,0.910507417409369,0.911702985611731,0.918924209707231,0.919082397630547,7295,16535,7829,13699,7636
12323,0.945695517593079,0.949840908889006,0.950723294443322,0.953609182713551,0.954639025000483,12602,11156,13163,12975,12660
12322,0.910513936902536,0.912599626030122,0.912938322215835,0.91458589114697,0.918230515547517,14996,16591,1864,13290,2895
12321,0.817395307225251,0.820812814104242,0.82568066143452,0.829785970109005,0.831166516795265,13714,7887,8755,12800,8888
12320,0.981955782384124,0.982058218889233,0.982126157394316,0.983932542963884,0.98609216985629,12268,11739,12414,13346,12995
12319,0.860267702113621,0.860769790416289,0.862762971416566,0.864646068418122,0.872101938822509,15895,9295,3868,6750,9843
12318,0.985185555228561,0.985505491940421,0.985636949494792,0.98595348321316,0.98787285660981,11744,13020,12182,12414,12824
12317,0.915820242584017,0.916170891582016,0.918609638937162,0.920855185433735,0.924030969336685,14640,15106,14786,4194,15812
12316,0.916862800098093,0.917723627573594,0.91892753743486,0.919757465699436,0.922029536764139,7265,1515,5221,5203,2135
12315,0.835336306101492,0.836744277353552,0.841819046943978,0.846926502475442,0.853087069598027,13098,16509,12822,13002,11541
12314,0.98709051937761,0.987227297380012,0.987562279263454,0.987718749673267,0.992229391544419,12421,13226,13084,13385,13010
12313,0.893086182536464,0.897621090506177,0.898102925003073,0.901736404544617,0.967265665831506,7092,11940,13623,9692,11151
12312,0.867805851211562,0.868356807817776,0.869013785565704,0.872604740632364,0.873299908993729,138,9809,16750,1660,10805
12311,0.927224117911585,0.930503677481047,0.930514008395482,0.933264747900982,0.941072126848476,6571,14626,9586,2860,6554
12310,0.854038895607056,0.860243198595871,0.863057839679227,0.869424387663267,0.871584317807088,7590,12802,16355,15028,11659
12309,0.906854522279798,0.907148693953805,0.907793398921343,0.90899946084227,0.914242664386392,7074,7522,6245,6501,7389
12308,0.907882487559462,0.908099692268934,0.910890171413562,0.91633022933972,0.917231191848352,15998,10815,7797,3140,1274
12306,0.884603916465724,0.891277362831089,0.894578054168782,0.910096782040536,0.928606374950011,4093,10859,6511,5575,7839
12305,0.798071357647257,0.808461678143649,0.823604756278879,0.825297712546551,0.947978944719814,10445,10450,9906,10314,12304
12304,0.838000072123157,0.840590292568847,0.843470151018529,0.847096275164134,0.947978944719814,10450,10477,10445,10314,12305
12303,0.903906530169103,0.90980463685245,0.910074484647034,0.91304364488503,0.914701862552503,10680,13163,12323,12074,11925
12302,0.840975459718225,0.841836689266614,0.843616758637338,0.843629851068065,0.855656470971996,7177,1870,13645,4976,6829
12301,0.887115680252876,0.887876350027901,0.889655900055558,0.903498606970706,0.91071856403257,11163,15678,15494,14302,5445
12300,0.907184517366084,0.909698773459494,0.910015441824232,0.923996206904697,0.932363756398068,3988,15900,10861,6411,13036
12299,0.869728837109646,0.871330090776982,0.875048863545978,0.879133723059627,0.905284755199911,11091,16903,9362,1790,10142
12298,0.906049119460166,0.908585269511101,0.911256455537907,0.918140206638577,0.920735609205915,13569,4551,13344,13722,11955
12297,0.829765351339283,0.829801486316843,0.836068100614996,0.841952184699279,0.890138448046067,13157,9522,3374,883,5895
12296,0.864877879760573,0.874947414398888,0.876558023447926,0.879771494872142,0.882800896922119,13004,14429,13457,5129,12232
12295,0.910636241398972,0.911172584451561,0.911227065030091,0.913631037022529,0.923987496722702,15782,12524,16860,14983,16611
12294,0.911570457987093,0.9133914751004,0.913924257048144,0.917551922074245,0.923475058711517,14852,14131,11192,10430,6941
12293,0.858135572319663,0.860033423780823,0.860794252108073,0.863215894287887,0.864023266832757,11914,5126,12360,8447,16691
12292,0.892643601245597,0.893790822978529,0.902382807691046,0.906367651094989,0.912915339392494,10843,6037,10872,12770,10114
12291,0.955579922815226,0.956681011645054,0.957035812037999,0.958155216221424,0.963451890476566,12156,12643,12834,13507,13604
12290,0.924983873122759,0.926437755575789,0.926880108232989,0.934919253208999,0.936515839569322,11713,10950,6680,3305,15527
12289,0.98588882927543,0.985928141747963,0.98787333053993,0.98826705593974,0.989159122890901,12568,11816,12520,12543,12521
12288,0.88878758980973,0.89483375021415,0.900892127576443,0.901159560987003,0.903255541627154,10697,13669,9312,4645,5899
12287,0.888825157344686,0.889252946536972,0.889849554698488,0.890672441280888,0.892023597568577,9088,16884,6396,16182,15834
12286,0.867332627947251,0.868505571487915,0.869885162959933,0.875773612651187,0.877593272287985,12525,3289,5631,3662,3408
12285,0.881325210305322,0.882699540985867,0.885030576200786,0.892243738721556,0.956304879282543,11281,11258,12417,9627,12284
12284,0.847128632474849,0.849661606564508,0.851350276799459,0.85923859971296,0.956304879282543,56,15906,910,6586,12285
12283,0.765295541694831,0.767441294342789,0.767704136540646,0.769857487024196,0.78137763309094,5450,14350,11061,4306,7925
12282,0.931163254660384,0.931323401165803,0.932515286342992,0.937092968882907,0.944693167085527,1548,4180,6772,12278,13602
12281,0.915694592172146,0.916327189880965,0.920361541558796,0.920452042008898,0.927577653610518,6536,4174,11492,13436,14641
12280,0.897906333399401,0.898579088255959,0.902063627757629,0.91053998908811,0.911887198998555,7186,3021,9147,1405,556
12279,0.9277382459595,0.929692144723089,0.930655614231067,0.932672975141411,0.932814528831705,8895,12963,2860,15516,14173
12278,0.93621460582431,0.937092968882907,0.937375905915326,0.937886650004478,0.943400873407114,944,12282,13626,5928,13602
12277,0.909048100321886,0.909893275880844,0.910020491399931,0.913485506004735,0.927979902968066,5982,9047,2322,15052,5749
12276,0.932804920831398,0.933748293524976,0.938142587410711,0.942844478325576,0.944312185285834,13339,10271,13262,15322,2309
12275,0.907058117897105,0.907699813702679,0.909279011185056,0.909453540652982,0.909908006128271,16211,14533,7225,9292,12376
12274,0.921420802781706,0.921698437071048,0.923161724919152,0.92317102039054,0.924570256329476,15515,15742,12144,12658,9686
12273,0.852022681091094,0.853000962469392,0.854554692425659,0.877975602033982,0.879717990342566,15969,10881,16884,16455,16698
12272,0.901186618949134,0.901351156534066,0.903077240206474,0.907460366873313,0.926517174454785,16832,16855,3689,7670,6837
12271,0.911715565262006,0.91753953108254,0.919046550810715,0.919624686148835,0.932003081507193,4871,12502,4602,13822,4487
12270,0.902492624268097,0.903659015978331,0.903824041842097,0.906940389396798,0.920223542838025,14255,14625,12596,13591,16707
12269,0.912010874798544,0.912231592305413,0.917021011749519,0.918394376271491,0.920510256107813,11223,12517,6005,1044,7526
12268,0.994841393925626,0.994961718197169,0.996205792016485,0.996269880534441,0.996450645718584,11744,12414,12182,12988,11970
12267,0.918987156314266,0.92027461679679,0.924438813969113,0.926558456171714,0.93034955578823,11956,14254,5982,7338,12594
12266,0.914990657075335,0.924967713989492,0.929889895888554,0.930262279721759,0.934311631320341,10027,10032,15993,8693,3594
12265,0.832554820722234,0.835404358077644,0.835448070022687,0.837595111841488,0.857015175115195,5206,11966,4353,9381,6702
12264,0.967308540020995,0.967312888432228,0.967374278326459,0.967796945066662,0.968371244277408,12995,12959,12414,12654,13377
12263,0.911759237464385,0.912174896134287,0.913637128123509,0.914444918192464,0.916671609415109,9986,11268,6000,11771,3505
12262,0.896505591435809,0.896904456564558,0.903417916384602,0.90635075349183,0.90978146020589,33,15593,4942,4736,15122
12261,0.913960698825921,0.915147199937909,0.915227548482342,0.917060707267944,0.919433108361534,16795,15432,3369,12503,9692
12260,0.890787999621382,0.892111396872969,0.893653354128663,0.894022005849534,0.921678344455016,2222,7842,898,13830,9932
12259,0.829366617489105,0.830617705743922,0.83136943539486,0.831989165160442,0.842428981345125,11457,9140,3688,13647,6936
12258,0.859211718458651,0.860959892688183,0.861751454761311,0.862237215557651,0.871128435586988,15907,5060,5831,6435,5693
