Number,score_0,score_1,score_2,score_3,score_4,similar_0,similar_1,similar_2,similar_3,similar_4
13940,0.8176417028747539,0.821305206743941,0.829303335267744,0.8314132007982834,0.8523644319907686,14681,4828,11285,11870,12372
13939,0.923356067861192,0.926050823495704,0.9260530113665999,0.9288892634900394,0.934781708666105,3476,1819,1070,2125,2441
13938,0.8137537001325568,0.8149988546174619,0.8184292056301109,0.8197714541244138,0.8265173720431348,3694,13725,13919,11503,5447
13937,0.9168731438160286,0.9173836863452561,0.9193388280648124,0.9216919475876035,0.9229241484078152,1963,15833,3940,12209,16267
13936,0.8202868408138251,0.8230195171071513,0.824660456489892,0.8367252140127102,0.8450185810185796,8643,14607,4636,11588,9017
13935,0.993752620693299,0.9955376487343758,0.9955389509854263,0.9955389509854263,0.9955389509854263,13864,13934,15783,13925,13816
13934,0.9910592083389139,0.9910592083389139,0.9910592083389139,0.9922840362055088,0.9955376487343758,15783,13925,13816,13864,13935
13933,0.8931052437482591,0.8952322862796384,0.8953360281935236,0.9008443914076598,0.9017309670985719,10232,5966,9303,8519,1065
13932,0.8691490048635003,0.8729782448005028,0.8739592215016293,0.878993897802055,0.8861541013823588,11754,1662,6594,13201,11281
13931,0.9215252926669466,0.9222661878102876,0.9256096010861755,0.9284097400194815,0.9303755452671801,9412,10875,9752,12170,6594
13930,0.7508348361311347,0.7592799168839235,0.7638481516882712,0.7700753497524446,0.7712077803909363,13188,7195,8402,5093,4542
13929,0.8578610544492128,0.8685747355824567,0.8693214169633495,0.8709834182101164,0.8726200806223597,16760,1840,12808,12803,9318
13928,0.8942107253391213,0.8966860325526343,0.9047439797320468,0.906909060995593,0.9092671315303364,16136,14039,4260,14580,1590
13927,0.9999999999998352,0.9999999999998352,0.9999999999998352,0.9999999999998352,1.0,4730,1027,769,374,13030
13926,0.8709009954057098,0.8718837270356092,0.8723683086356835,0.8752531885756957,0.8793791948520762,4077,13769,386,11169,15641
13925,0.9940975537080522,0.9952931581269973,0.9955389509854263,1.0,1.0,14793,13864,13935,15783,13816
13924,0.9172545490817349,0.9172826152664312,0.9185308240970067,0.9201138294988983,0.9367510167841524,13467,12524,15644,16607,8312
13923,0.781601817381338,0.7865638420603971,0.800327067695835,0.8218784413769838,0.8228686940464471,3028,52,5664,8639,13087
13922,0.7790475146163356,0.7907152498532487,0.7971250737183726,0.8094281549934947,0.8102891178555036,5367,728,1288,1255,1871
13921,0.9190591753783899,0.9193530504212196,0.919478664107431,0.9208674604755313,0.9270701017380263,2568,2369,11288,9825,13605
13920,0.9897947584337852,0.9908678913421691,0.9924238440634785,0.9990949452285651,0.9997904496282217,13982,15891,14007,13902,14100
13919,0.7918419496460973,0.803978020937254,0.8095671631496917,0.8156379806965561,0.8184292056301109,10679,11774,2353,8394,13938
13918,0.918341677499734,0.9187424246191939,0.9196351765479204,0.9218067882806059,0.9244030090875835,14887,556,12897,16354,15708
13917,0.9049508647074117,0.9052027099048111,0.9060563319695417,0.9102145631211656,0.910618051991168,6129,3758,15619,14708,15806
13916,0.9203254211616085,0.9205878033142209,0.92207547585299,0.9229868709990322,0.923153736982134,10499,15351,15619,15622,1515
13915,0.9138057875962464,0.9171204894954618,0.9208217645136648,0.9212559672673806,0.9262982229079495,4770,10055,5494,6511,13423
13914,0.9736112161820095,0.9756882527063863,0.9767628852714771,0.9773035640994828,1.0,14471,15941,14005,14714,14068
13913,0.8897027454524464,0.8905731248987037,0.8917207209969804,0.8961909960766566,0.8994670309456457,5472,6108,13769,14852,10374
13912,0.8906595418090762,0.8908676872472941,0.8914176186413866,0.8957158575041507,0.8958076261819466,8560,7336,3759,11664,11950
13911,0.9003610964721861,0.9012438075509858,0.9083372655438097,0.9092985939418651,0.9134974495265765,10173,1925,11091,6594,13931
13910,0.8949690304753146,0.8963521648717105,0.9022513742210134,0.9063925649392858,0.9078220732817899,7627,11767,9133,11407,15583
13909,0.8014950070513075,0.8017979956680668,0.8027069747751174,0.8032172280617226,0.8135214025764489,343,16785,10003,13053,15347
13908,0.8130236856020844,0.8132744690311263,0.8132977812384893,0.8135931512277795,0.8379534931777067,11591,16757,1385,2952,1386
13907,0.9855468043095608,0.9855468043095608,0.9855468043095608,0.9886944718366381,0.9932508747310101,15783,13925,13816,13982,14638
13906,0.8985624506092937,0.900446452309035,0.9044166089900462,0.9064852137764765,0.913563032038184,2860,9586,13321,3843,12311
13905,0.8840975708028717,0.8844175775132966,0.8858202010437408,0.8863705022628582,0.8863857082486895,8447,1990,129,7374,2280
13904,0.8821131682844048,0.8832956846202179,0.8879373657182267,0.8968363107623746,0.9068680725772206,1386,233,1406,270,760
13903,0.8449773556539599,0.8479726210545495,0.8555354045957237,0.8587948746417997,0.8840382052093329,3657,11978,17118,4712,220
13902,0.9903986081286386,0.990512276061594,0.9911507932232317,0.998992300938256,0.9990949452285651,15562,15891,14007,14100,13920
13901,0.7785160984746815,0.7849344440271814,0.78673567775564,0.7905256536619734,0.8112749671701176,4587,16574,473,12994,4509
13900,0.895318645109786,0.8960561933786086,0.8962829729540358,0.8985289180822359,0.9037000072071157,1799,13466,10191,12422,6766
13899,0.8808606551208404,0.8810702933788525,0.8926212637353225,0.8951040233431784,0.8975746161277351,3743,14316,6165,14599,15153
13898,0.8454500726534405,0.8481614904479212,0.8581957973378326,0.863321103618942,0.8767786941846719,2179,5407,13992,3625,408
13897,0.8695826932426033,0.8703757782307988,0.8801249405219804,0.8804522811914409,0.888177716470527,14855,3500,15074,2555,9086
13896,0.9685783589181232,0.9686620262508354,0.9703839578381319,0.9719455045857098,0.9743936108737478,14471,14092,15941,14714,14090
13895,0.8016286005860394,0.8076972189408482,0.8083716225842962,0.8134136366660288,0.8340799605964391,9389,319,2237,3226,17033
13894,0.8552859880131524,0.8626026785230124,0.8644184916992246,0.8658135802599047,0.8843566214903886,531,5158,353,9326,441
13893,0.8722676351734742,0.8813364714811304,0.9041842584183876,0.9117868536984262,0.9300610997811469,13165,2096,4830,4349,11067
13892,0.814663363530248,0.8164672747462816,0.8194684621833184,0.833419749396385,0.8385509019009735,6466,5068,10427,11983,5612
13891,0.8253423058869731,0.8311052019892393,0.8376056222994632,0.8398661934469728,0.8524952379208671,10119,14820,2859,14448,7875
13890,0.9806847432429823,0.9807955168387964,0.9822780680747782,0.9889288251094812,0.991171367789886,15941,14373,14756,14428,14092
13889,0.8412017964731772,0.8465276156790594,0.847793308816607,0.8571870995281523,0.8657896274043481,9359,15794,14318,14849,11635
13888,0.7556851281820882,0.7568649843921741,0.7620120484289703,0.7921554823446305,0.8325975600660904,5289,11742,3152,1577,14943
13887,0.8232638234681863,0.8260123857228628,0.8349565450510958,0.8427917707289659,0.8506783697867427,8239,2068,8913,8447,10858
13886,0.9291023277260981,0.9291119598462014,0.9303725491654053,0.9314240266711885,0.9365679217199536,361,1366,3033,16710,9581
13885,0.9138030665471605,0.9183647902947395,0.9193211387103584,0.9206655904884014,0.9235485991685947,14292,13611,2427,8304,16283
13884,0.9312932183577552,0.9321534055144685,0.9324160642756413,0.933906686191062,0.9393679684201589,13240,11048,15902,7304,2738
13883,0.9340709675143858,0.9348370146859376,0.9380099000302147,0.9396376151818229,0.9467910731120049,13219,14203,16583,11667,15868
13882,0.7614833363154048,0.7630424933029808,0.7630424933029808,0.7706523133454132,0.7726235882853593,6164,1183,1172,13336,12773
13881,0.8736380801828287,0.8736380801828287,0.8744575005453344,0.8751372848131311,0.87853150118408,14594,14380,15067,14213,15490
13880,0.9152071375930674,0.9159327176217693,0.9182825923873194,0.9269493520746636,0.9437420868571939,16612,9714,7670,7228,10721
13879,0.9248383167879075,0.9261082383950842,0.9350076840386478,0.9350797519523658,0.943558845561256,5191,16666,2874,10205,11492
13878,0.9052542232492999,0.9062017535613744,0.9064093276229677,0.9073352717826176,0.9153882241894081,15793,15132,4166,16760,11913
13877,0.8403862334914506,0.8451390147101534,0.8483774411545386,0.8494967719154822,0.8552195105091687,8720,10356,2363,3671,6940
13876,0.8860274972155903,0.8905289246547295,0.8907626330762171,0.9011787708022455,0.9111352276808051,2469,2298,2631,4856,13384
13875,0.8968226171098186,0.9008000958202641,0.9068177254581253,0.9075304241494144,0.9145131655492675,1423,3853,4361,1144,15321
13874,0.9201409210811118,0.9203159472400406,0.9220110539234614,0.9258459446729028,0.9313408850484713,9545,9898,3029,5398,8226
13873,0.8878033951687284,0.887988710568495,0.893703770948383,0.898780132145957,0.9008510797121866,6863,8423,16085,7308,6894
13872,0.8316813398968746,0.8340057476478135,0.8364666777139123,0.86722943008654,0.867701978763059,16430,12785,10648,396,7822
13871,0.8317994534321227,0.8324093130927613,0.8366638509206741,0.8542912064751026,0.8552813919438387,7189,3155,1124,7501,12843
13870,0.8488079869217515,0.8541183449696883,0.8582129098852553,0.8589762194092381,0.8605203169588223,2663,12506,16598,4444,13826
13869,0.9048345481647179,0.904858870293495,0.9080040013495679,0.908257666012817,0.9226664456818515,1423,3758,5500,8233,15353
13868,0.8990401578485174,0.8992678981892659,0.9012655334403953,0.9020641907840937,0.9063701388793107,14069,13934,15248,15302,15338
13867,0.9537799408048699,0.9537799408048699,0.954313651582711,0.9560965181289764,0.9575122637891618,15783,13925,13935,13864,14004
13866,0.9022433116922604,0.9035082696129291,0.9051060964221508,0.9106260887652562,0.9111224216224127,15012,15554,14990,14333,15081
13865,0.8629983519735515,0.8664042244409508,0.8669020669021982,0.872748680223613,0.8887146868756621,7344,15045,15402,14904,8137
13864,0.993752620693299,0.9943169883250045,0.9952931581269973,0.9952931581269973,0.9952931581269973,13935,14793,15783,13925,13816
13863,0.9889611023958639,0.9889611023958639,0.9889611023958639,0.9898574284901362,0.9903950178444737,15783,13925,13816,13864,15248
13862,0.9296583302496492,0.930257725466495,0.9330752925104513,0.9354773614920217,0.9371646441063429,14549,13593,15850,4640,14251
13861,0.8890013792029827,0.89043482962234,0.8922274653215947,0.9030802832957964,0.9038301989667383,5968,2391,13869,299,15593
13860,0.8882783159537212,0.889377867159078,0.8898867497365163,0.8911869261802773,0.8945596313802351,3686,4217,2639,13224,3955
13859,0.8356169540738791,0.8369709106358391,0.8424872916968117,0.8460644831553082,0.8644156918041062,220,14395,1840,4712,4952
13858,0.855896764233203,0.8588827036900256,0.8593596667254269,0.8631818234794504,0.8668331368262386,16679,14852,10305,12416,12371
13857,0.9358048476424696,0.9368407801629112,0.9369776387907064,0.9419711381972671,0.9858293329199931,11427,8365,15177,7295,13852
13856,0.8957014712221495,0.8959287709390013,0.8972005578079728,0.9055477970487519,0.906103925359972,5858,15390,5706,1509,10740
13855,0.8972031684076985,0.8997016815966444,0.9069368600809248,0.9155989734391999,0.925688785302088,6188,5680,15137,16080,16486
13854,0.8660158720397033,0.8662861996211627,0.8664039500675634,0.8667825438183828,0.8916181544621538,5252,5860,7803,3005,10375
13853,0.8425343576700335,0.8425483830303866,0.8445437346849559,0.851936783205081,0.8638753138149493,12252,13828,10460,14033,1162
13852,0.9409874236311164,0.9419576998167999,0.9425174797341173,0.9449872645842092,0.9858293329199931,8734,15177,8365,7295,13857
13851,0.9069575062475566,0.9071407754870523,0.9077713988202247,0.908009974717099,0.9142175339081913,14570,1218,16067,15926,16674
13850,0.8839339417756622,0.8844077443548299,0.8845600938850187,0.8887736508747852,0.8940139566323717,14827,11117,2915,2586,1659
13849,0.8952508766792316,0.8980630087437608,0.9077029515570626,0.9128927707464665,0.9201724639385392,7046,5239,14758,13978,11046
13848,0.8120437014799714,0.8137089108257607,0.8255780290316252,0.8556691755702422,0.8569814596292356,11415,9771,3710,16797,4027
13847,0.8881225462365817,0.8928878588659415,0.8934270768172637,0.8950001449516567,0.9037558783777799,2333,16476,7792,14355,10598
13846,0.741532169928721,0.7432581387464472,0.7576748744202015,0.7901769436458461,0.8319803817781304,4459,3725,3906,15418,2540
13845,0.9019765230670171,0.903741674703932,0.9071813234115482,0.9160330948693587,0.9174378736630117,5052,664,2500,8552,6866
13844,0.9043065288053198,0.9061080631244528,0.907237325246735,0.9085303857037358,0.9149292462489665,5618,5445,15853,5383,14134
13843,0.9761504290030193,0.976464427719674,0.9767741528594186,0.9771058537735373,0.9807486049076964,13920,13902,13982,15003,15562
13842,0.9090628104811228,0.9114989599162406,0.9152724624784053,0.9291712509557079,0.9295849316307542,11060,10706,15073,16776,4026
13841,0.9074178847023581,0.9078978123465191,0.9120319290672194,0.9175322724834262,0.9270138823007662,13555,9421,13505,5153,10754
13840,0.907039535649541,0.9090747333056894,0.913559559385673,0.9144958663439684,0.9236818726446488,16038,11381,15856,13380,4414
13839,0.8998600844373846,0.9038864114577163,0.9053801543743402,0.9054016636364642,0.9081833965150983,1835,10560,11814,16549,6414
13838,0.9281512210596619,0.9321988108767146,0.932865282456293,0.9341221304899656,0.9362382661797752,9886,14984,3215,10271,3603
13837,0.9032509843040056,0.9067266006066538,0.9070225375648518,0.9076817558633218,0.9225272524809924,14680,2902,7299,11464,8675
13836,0.8972375520229803,0.8980823712324585,0.8992967107059434,0.9018672023770842,0.907973153860664,13481,15930,14926,15695,15351
13835,0.8095464224762108,0.810081492054836,0.8145917971671272,0.8171889368950098,0.8183293524959634,2458,311,14351,10993,4811
13834,0.8866700025772504,0.8904543089347222,0.8957851371016932,0.8970769116961049,0.9219294171624208,7016,9147,14675,16019,14416
13833,0.8598172567730639,0.8602035938011358,0.8680000479950274,0.8692332852880931,0.8695388136522899,3812,8272,5985,5180,4879
13832,0.929552342655993,0.9304138947247539,0.9332910587513585,0.9346534639825763,0.9382165507432875,1403,3305,1431,6680,3419
13831,0.9577854015484921,0.958139525958017,0.9595566376620542,0.9604343463658549,0.9835166101785249,13863,15405,14079,14420,14111
13830,0.9170089576945957,0.9182376043937405,0.9206343034959712,0.9209541537649739,0.9275686156282239,1749,8062,7432,9146,2222
13829,0.8343401918852493,0.8394422461957327,0.8437486287653383,0.8586070144479179,0.8651450762796313,13606,6577,8787,9420,12377
13828,0.902366020597043,0.9044325424295387,0.9088638250013661,0.9093009521352485,0.9159904198820473,16354,12249,2655,1823,2602
13827,0.8904936669708179,0.8922090191478881,0.893058463868845,0.8941757402745462,0.9121857231903769,10672,974,1998,2365,14072
13826,0.9068715680188942,0.9099146546607755,0.9116676410041651,0.9136255406675732,0.9214048636100544,14867,16150,6862,15094,2485
13825,0.9021731788513576,0.9032873461276997,0.9043683343872001,0.9058727175950253,0.9080990321841578,5127,16641,16519,5155,7900
13824,0.916932237805631,0.9196337938580722,0.9208917547511348,0.9210390728071212,0.9250384098241309,13593,15527,14443,2507,10758
13823,0.9223983526202738,0.9236661495137514,0.9257405103235073,0.935000348350609,0.9376011558996916,7631,6411,13036,3414,1786
13822,0.9323460402741133,0.9334589314920623,0.9403763833349371,0.9448188599848317,0.9474480126688375,12381,15472,2322,5749,9458
13821,0.9108250876415734,0.9114992092832869,0.9154801200106426,0.9158708526786946,0.9224497408690585,13565,11578,9686,4003,15855
13820,0.8567932010109283,0.858286471448744,0.8598669419474765,0.8601800254510995,0.8712797167136663,5753,14133,4048,10038,14072
13819,0.7767067843727591,0.7821626929189672,0.7853881893343748,0.7857679935412799,0.8061373827502244,1164,595,354,1524,13589
13818,0.9037227378794669,0.9056945378301308,0.9080733165089259,0.911078276033712,0.9152097568898709,9964,14211,1021,16230,1194
13817,0.9292207879435103,0.9301957484298747,0.9303088960083428,0.9324432830630164,0.9353661665536184,15158,15108,8137,15595,11550
13816,0.9940975537080522,0.9952931581269973,0.9955389509854263,1.0,1.0,14793,13864,13935,15783,13925
13815,0.9121848810070787,0.9133598236725299,0.9149813205314573,0.9163043938867864,0.9170090908051366,1423,10233,8233,4979,5345
13814,0.9106050922161287,0.9133487924956547,0.9229844271613679,0.935092993436048,0.9440451242407543,8833,13436,9781,13461,7784
13813,0.8816429225068639,0.8820629234276772,0.8824083644400823,0.8947846696250196,0.8981323626929741,13521,2983,7688,7130,15793
13812,0.915253294836698,0.9159998571559725,0.923015447418835,0.9247670656937933,0.9282053435326854,11540,8061,6360,16241,8478
13811,0.87909421905056,0.8797736335100789,0.881230539161894,0.8818142971448243,0.8936989179000001,1680,6798,6330,12732,15721
13810,0.8825520942982328,0.883190267201294,0.8892061937587984,0.8961516558419619,0.9184749549419713,1718,5824,6330,5980,1680
13809,0.8546675470991345,0.8553568634601764,0.8617498868586789,0.8651184643737561,0.8669165803601385,9863,5802,8782,6989,15906
13808,0.8884693269151628,0.8905559511470856,0.8908036005747874,0.8915924937771279,0.894972858686933,4530,5904,4668,1625,6538
13807,0.9088852451573658,0.9104845666258748,0.9213581765707655,0.9252021260186017,0.9313694465774753,2864,4529,12524,9004,942
13806,0.9215847897750047,0.9275428111694077,0.9320908716270729,0.9382821660070935,0.9408814073343953,3096,5262,2489,5917,3629
13805,0.9005702222699473,0.9019291657848473,0.9023307018549782,0.9053296030208187,0.9247298264796842,11143,1306,10509,9982,9462
13804,0.9216681907171409,0.9232387251603982,0.9258454561246567,0.933796825671995,0.9350105936597279,15564,5706,5634,11213,10273
13803,0.9601433524439237,0.9604544706491536,0.9610295304434021,0.9638356728104539,0.9672049857297802,14001,13160,11695,14086,14822
13802,0.9186978916845364,0.9204799623048239,0.9205431836154161,0.9230650582277012,0.9251621189647308,11779,7939,6573,10319,6660
13801,0.8848225060656107,0.8849246158825792,0.8896415424266203,0.892192655562521,0.893954162999553,13102,13086,3831,10714,10880
13800,0.9044954758202166,0.9088796195096199,0.9091188270327124,0.9119577497727067,0.9125261798927741,1522,15588,2349,9348,4026
13799,0.9126730864800833,0.9151170200515615,0.9175993561679677,0.9177112406671997,0.9243822186379251,14039,2553,5449,11565,9842
13798,0.8554478135488434,0.8569225010826569,0.858431722277314,0.8584883206893534,0.8643975562424286,13773,10893,4668,5342,13808
13797,0.90968875844071,0.9097811658195085,0.9104275387854008,0.9110048077379033,0.9279747058300363,11969,6941,4448,1322,14131
13796,0.6973990332608202,0.7053956141946394,0.7330881097606019,0.7385307103846709,0.770280777690804,291,11344,4911,782,2337
13795,0.8514734007737919,0.8524554720241597,0.8528944240692394,0.8571836875683794,0.8631524148485837,11536,895,15719,56,16455
13794,0.9173102338740663,0.9191049840066414,0.920866453389506,0.9218375885611317,0.9256523162052257,15788,16884,9692,9140,10967
13793,0.9251533716679701,0.9271049409137495,0.9292462038217725,0.9371894136579549,0.9382095392885926,8511,16148,15902,8537,2738
13792,0.9098037092985206,0.9107694946160035,0.9110884232894023,0.9114825505821232,0.918989608434838,8551,8532,13879,6210,3570
13791,0.8535842124198124,0.8537991937591871,0.8616381430428758,0.8641921151559301,0.8702417461939652,7696,8037,13248,9251,500
13790,0.8850790770444256,0.8862749813741223,0.8877826729524332,0.8895203096789601,0.8932765481359681,7673,3284,13305,4126,4443
13789,0.8819270340707616,0.9120947139832994,0.9327946037356719,0.9430306633913473,0.9539371826362631,16773,15429,12858,9782,446
13788,0.9090915456268753,0.910243267727139,0.9105980474893619,0.9109708148554491,0.9111325970629074,11041,14021,3908,5025,10512
13787,0.8588566182496032,0.8590914719687806,0.8595421003514144,0.8598473655031593,0.8688436222100605,9355,8833,8973,5615,11851
13786,0.8305237901393251,0.8402912387435639,0.8403715203571425,0.8448408185776213,0.8697716487766153,7252,9777,11451,6155,3124
13785,0.9079807594108845,0.909890936604143,0.9127580823746689,0.9154371629639959,0.9227020153804918,5192,11670,7851,1248,6254
13784,0.8915203916333734,0.8918760098943016,0.8931194305979434,0.9057125631188445,0.9063013695397497,4556,6706,10373,12213,14850
13783,0.7388657476436574,0.7592920337382397,0.7807096694552583,0.7824802216395089,0.787082858823494,5735,230,231,11411,13691
13782,0.903217547957459,0.9033948176280326,0.9043731629280386,0.9074439085188181,0.9075552272307579,3961,8603,8978,14170,1423
13781,0.8689126126550417,0.8696362905858563,0.8722353599310525,0.8729628815536451,0.8805795961905545,3481,15230,7230,14296,1021
13780,0.8448996042296942,0.8530167452501789,0.8771304654425242,0.8888869151704719,0.8911602463450692,12516,2273,14829,10107,7867
13779,0.7712286811154212,0.7808109927940271,0.7907691180476206,0.8330156736720835,0.8404667739607804,8784,250,410,11668,4798
13778,0.8937867607684628,0.8942222177401922,0.8952351846460604,0.9036205960681145,0.9133352607756425,15967,3699,1941,10797,5125
13777,0.810209957757527,0.8166600366431022,0.825101674208426,0.8287823051434583,0.8390207298675487,1348,1349,849,7644,481
13776,0.8365136291494356,0.8404562612041789,0.8424632136968959,0.8518260568099838,0.8663490057695293,3913,12829,11566,13472,2524
13775,0.9800990505253535,0.9801599150129096,0.9801974595986714,0.9803253460416435,0.9813070853947595,13479,12568,12289,12520,11816
13774,0.8851856989701439,0.885681002975673,0.8858935186440277,0.8874305989340696,0.8906142060252655,10315,11424,311,11879,4137
13773,0.8945213012720507,0.8967862563632509,0.8975308752237827,0.9003677061519423,0.9077608126940495,13231,12980,9357,2845,8737
13772,0.7480263974606457,0.7519204022121937,0.7540007911009908,0.7631964904782222,0.7732764720949675,2909,9318,3027,10545,8863
13771,0.9133460648108664,0.9138649148948218,0.9148705492538165,0.9195239091769386,0.923641227119309,10350,11145,9141,10036,5039
13770,0.926056409442839,0.927168527225321,0.9278841217710736,0.9313562746878272,0.933407610556373,11024,17032,16209,16044,9814
13769,0.9149473229668563,0.9161451244445422,0.9166444185823147,0.9177474702296053,0.9194491291401541,10354,16372,4641,6941,10184
13768,0.8435859425835294,0.8463904349693508,0.8558020399178446,0.8583637816390126,0.8587208662841355,8376,11535,12851,9375,16766
13767,0.9236561621991609,0.9243215850619624,0.9260111354400352,0.9267502965621008,0.9307546658774051,10469,4822,2852,5588,9913
13766,0.8561147102464453,0.8567066452684736,0.8577900249652288,0.8595319096593972,0.8695104061707759,1966,16191,9104,828,16796
13765,0.888117442646529,0.8885692020491835,0.8901834444764822,0.891239348187569,0.893197083958563,9076,8467,9080,11371,5225
13764,0.9222422850735844,0.9225299998406363,0.9236642010657986,0.9334321294683854,0.9382304364882814,6395,3794,10205,4692,6460
13763,0.9269081690416295,0.9304419430825523,0.9312886577759962,0.9318004480417857,0.9347403301298023,6015,4029,2852,6680,4507
13762,0.8989149732909028,0.9005911381242032,0.9015102939377825,0.9080199798233961,0.9108971087310356,1144,3853,4361,2709,12269
13761,0.9004193868750732,0.9011559174613302,0.9039775295978689,0.9043639938023894,0.9133950845857717,9292,8478,13131,11670,7202
13760,0.8024965882381554,0.8046150031314181,0.806663733129341,0.8265192680870034,0.8274539424402887,12807,10373,12697,10003,6805
13759,0.818345360552281,0.8282144546545649,0.8294377456695925,0.8526602156260344,0.8560581132521599,12088,9215,500,2691,8771
13758,0.8928345565334096,0.8937912821792708,0.8940076862359748,0.8973170051916258,0.9007445225645808,13566,6322,4230,3173,13134
13757,0.896179121291448,0.8974228737220096,0.8983668376822191,0.901008383964411,0.9037037019802602,3759,6060,9002,11614,1487
13756,0.8628000015432103,0.8663706764138238,0.8697187998669628,0.8781637011431153,0.9043789135713266,15105,8583,5672,8931,6842
13755,0.8702293949911417,0.8733846034874113,0.8791455570086893,0.8803609263281529,0.8815715541911489,4791,4460,5483,6703,13669
13754,0.9066123122518261,0.907590656714012,0.9112062317511574,0.9119247066135284,0.9200279405334008,11598,11602,1780,15617,1366
13753,0.8577288604838111,0.8607016749139327,0.8757122218060451,0.8795509542410803,0.8956948516167035,5132,16533,10146,9664,1525
13752,0.9701266033392475,0.9701266033392475,0.9701266033392475,0.9701266033392475,0.973154097672141,13536,13535,13533,13532,11334
13751,0.9338408687338465,0.9351008881361355,0.9421180871859834,0.9421180871859834,0.9456277651965592,13659,12873,13061,11499,13722
13750,0.9041569233972362,0.9046022574341255,0.9048587382375811,0.9059794996203873,0.9089902011586791,1032,4168,14128,13451,7260
13749,0.923165671405884,0.9233567143205615,0.9248884103798556,0.925907945553124,0.9292779776813755,7221,5170,11633,11775,13664
13748,0.8505639510134942,0.8507119701812144,0.8515718409138235,0.8705556049240256,0.883423097401038,15267,4593,2133,7081,17007
13747,0.9273113807648073,0.9275277134879433,0.9280734505284944,0.9281790979074315,0.9328700848356891,14993,7011,1876,5089,7651
13746,0.8976932302373731,0.900505576475019,0.9010937465312195,0.9023792592501062,0.9085202748468509,14032,3138,10725,4521,10072
13745,0.9213463833766459,0.9215874435213847,0.9243249493417506,0.9259581080273952,0.9377105708848552,15850,3368,9796,8662,1779
13744,0.946084207006285,0.9478147191307569,0.9481030546407057,0.9498572847408339,0.9499348720760336,13129,11526,13477,12074,12247
13743,0.8770714010913446,0.8774916428120761,0.8794276397686934,0.8823173152988134,0.9060665442276896,5024,7640,56,909,910
13742,0.9033554721344466,0.9042331742409291,0.9048596981212484,0.9074103931200124,0.9098302030016,11091,8217,16903,1503,1859
13741,0.9149344901971984,0.9173956540386741,0.919186707747139,0.9199641357812045,0.9301800445595254,7683,4709,14983,3505,8195
13740,0.9319104665956226,0.9324959099768066,0.9343849043192336,0.9346904558655496,0.9393687198269621,15477,6769,7984,7718,10263
13739,0.8643451180571304,0.8690968474128347,0.8706628015767588,0.8732223750077084,0.8829946011996874,16512,12683,13128,12066,16555
13738,0.8853615228802523,0.8896904048440362,0.8909300922816437,0.8927683872209425,0.8994039657713512,7032,10374,12166,3762,8385
13737,0.8648344847175843,0.8657961455664718,0.8691811310235115,0.8726728838637116,0.8756582334606577,15191,8257,8059,13933,6474
13736,0.8032519227656081,0.8046106234796632,0.8058540035086238,0.8120619003000272,0.8464902831201364,647,11411,1110,16785,15028
13735,0.8649855396494007,0.8654587042262797,0.8684224754255484,0.8737769332074546,0.889579200157353,4785,7514,10721,7228,13880
13734,0.8177909981321497,0.8185099066612566,0.8222635019686598,0.8246600699159945,0.8322532799514931,2888,4057,4532,12252,3920
13733,0.8070408778454372,0.8143482985443253,0.8204589840544746,0.8220817141455313,0.8226584787515084,11499,9017,13659,13751,11971
13732,0.9075570031456599,0.9100127109065123,0.9110193837979973,0.9163405682314962,0.9218137823140763,7990,1783,7423,4157,4156
13731,0.8579539168568956,0.8635981252582137,0.8640155425444318,0.8654211818536005,0.8758176739650029,12468,5829,9447,10221,14144
13730,0.8614488587268125,0.8622697452984976,0.8636984076090525,0.8669262918382682,0.8719556942229949,12498,11087,13156,10224,5734
13729,0.8327494202233782,0.8330424121144724,0.8338742299784823,0.834534806515166,0.8456183136280185,12449,11036,10842,11525,11476
13728,0.8755716530052177,0.8763300713378237,0.878264616971194,0.8789249288770508,0.8916436348852048,4757,2503,2995,2830,14889
13727,0.8301926473655673,0.836350357106055,0.8445262376009579,0.8782004508696338,0.9059457703832589,15077,11306,2978,13100,13726
13726,0.8455377638267395,0.8483252680887134,0.8621184502274757,0.8634864715095706,0.9059457703832589,5822,841,10880,5885,13727
13725,0.8695978959027529,0.8710931124889736,0.8864157247346246,0.8907363951795736,0.9096596035770137,12802,14262,256,4739,10679
13724,0.9458572524853842,0.9462447762065289,0.9464180071228034,0.950745890379525,0.964660083009946,13720,10551,12149,15357,10960
13723,0.8608640962102422,0.8616553948009718,0.8620661712410421,0.8673838985324674,0.8727374694239234,10027,10038,12266,15993,12853
13722,0.9673608916175163,0.9676577108623007,0.96779316531701,0.982110302280992,0.982110302280992,11955,13659,13344,13061,11499
13721,0.8749605568596965,0.876883371022624,0.8859649471618201,0.8920598392283908,0.9159685501536428,6923,5673,15877,11023,13695
13720,0.9531039781487066,0.9532876822295338,0.9588831719139869,0.959915989200527,0.9656565689023928,12575,10551,12017,11697,11880
13719,0.9124118931535118,0.9145639010809921,0.9202522560637532,0.9274333768449262,0.9316104647096706,8262,4353,13108,8195,3430
13718,0.9106514362203064,0.9123858641951677,0.916313211183545,0.9165425033375203,0.9180864057571293,7812,8767,3535,2512,4488
13717,0.8811401923553679,0.8845847294622555,0.8861052580106784,0.8914542133908784,0.891492123965797,6523,8835,9258,94,9943
